lead	O
on	O
one	O
of	O
the	O
stator	PART
phase	PART
lead	PART
connectors	PART
and	O
check	OPER
for	O
continuity	O
to	O
each	O
of	O
the	O
other	O
two	O
stator	PART
leads	O
.	O
There	O
should	O
be	O
continuity	O
to	O
both	O
0	O
If	O
not	O
,	O
one	O
or	O
more	O
of	O
the	O
stator	PART
coils	PART
is	O
open	O
;	O
replace	OPER
the	O
stator	PART
as	O
described	O
later	O
in	O
this	O
section	O
0	O
To	O
check	OPER
for	O
grounds	PART
,	O
again	O
touch	O
one	O
meter	O
lead	O
to	O
one	O
of	O
the	O
stator	PART
phase	PART
leads	PART
,	O
and	O
touch	OPER
the	O
other	O
meter	O
lead	O
to	O
clean	O
metal	O
ground	O
on	O
the	O
alternator	PART
housing	PART
0	O
There	O
should	O
not	O
be	O
continuity	O
0	O
If	O
there	O
is	O
continuity	O
,	O
the	O
stator	PART
is	O
grounded	O
and	O
should	O
be	O
replaced	O
as	O
described	O
later	O
in	O
this	O
section	O
0	O
It	O
is	O
not	O
possible	O
to	O
detect	O
shorted	O
stator	PART
windings	PART
with	O
ordinary	O
shop	O
equipment	O
0	O
However	O
,	O
if	O
all	O
other	O
electrical	PART
checks	O
are	O
normal	O
and	O
the	O
alternator	PART
has	O
exhibited	O
low	O
output	O
,	O
shorted	O
stator	PART
windings	PART
may	O
be	O
the	O
cause	O
0	O
In	O
such	O
cases	O
,	O
replace	O
the	O
stator	PART
as	O
described	O
later	O
in	O
this	O
section	O
0	O
FINAL	O
DISASSEMBLY	OPER
NOTICE	O
:	O
Do	O
not	O
damage	O
exposed	PROP
stator	PART
or	O
field	PART
windings	PART
0	O
Bumping	OPER
or	O
scraping	OPER
these	O
windings	PART
may	O
break	O
the	O
insulation	PROP
and	O
leave	O
a	O
place	O
for	O
a	O
short	O
circuit	O
or	O
ground	O
to	O
develop	O
later	O
,	O
causing	O
the	O
alternator	PART
to	O
fail	O
0	O
Protect	O
the	O
windings	PART
from	O
damage	O
by	O
careful	O
handling	O
0	O
To	O
replace	O
the	O
field	PART
coil	PART
-LRB-	O
9	O
-RRB-	O
,	O
stator	PART
assembly	OPER
-LRB-	O
11	O
-RRB-	O
,	O
rotor	PART
assembly	OPER
-LRB-	O
10	O
-RRB-	O
,	O
or	O
drive	O
end	O
-LRB-	O
5	O
-RRB-	O
or	O
rectifier	O
end	O
bearings	PART
-LRB-	O
2	O
-RRB-	O
,	O
the	O
drive	O
end	O
frame	O
assembly	O
must	O
be	O
separated	O
from	O
the	O
rectifier	PART
end	O
housing	PART
0	O
-LRB-	O
Fig.	O
19	O
-RRB-	O
Use	O
5/16	O
''	O
hex	TOOL
wrench	TOOL
or	O
5/16	O
''	O
hex	TOOL
drive	TOOL
,	O
in	O
the	O
end	O
of	O
the	O
shaft	PART
,	O
to	O
hold	O
while	O
removing	OPER
shaft	PART
nut	PART
-LRB-	O
211	O
-RRB-	O
0	O
Remove	OPER
washer	PART
-LRB-	O
212	O
-RRB-	O
,	O
pulley	PART
-LRB-	O
14	O
-RRB-	O
,	O
and	O
fan	PART
-LRB-	O
13	O
-RRB-	O
0	O
Remove	OPER
the	O
4	O
thru	O
bolts	PART
-LRB-	O
213	O
-RRB-	O
0	O
Carefully	O
separate	OPER
the	O
drive	PART
end	PART
housing	PART
-LRB-	O
4	O
-RRB-	O
from	O
the	O
stator	PART
-LRB-	O
11	O
-RRB-	O
and	O
rectifier	PART
end	O
housing	PART
-LRB-	O
1	O
-RRB-	O
,	O
taking	O
care	O
not	O
to	O
damage	O
stator	PART
windings	PART
-LRB-	O
See	O
Fig.	O
20	O
-RRB-	O
0	O
NOTICE	O
:	O
Rectifier	PART
bridge	PART
must	O
be	O
removed	OPER
before	O
removing	O
stator	PART
0	O
-LRB-	O
See	O
Paragraph	O
7	O
and	O
Fig.	O
18	O
-RRB-	O
To	O
remove	OPER
stator	PART
-LRB-	O
11	O
-RRB-	O
from	O
rectifier	PART
end	PART
housing	PART
-LRB-	O
1	O
-RRB-	O
,	O
be	O
sure	O
all	O
3	O
stator	PART
leads	PART
are	O
disconnected	O
from	O
diode	PART
bridge	PART
studs	PART
in	O
electronics	PART
compartment	PART
0	O
Pry	OPER
stator	PART
and	O
housing	PART
apart	RPOS
carefully	O
0	O
Guide	O
stator	PART
leads	PART
and	O
grommet	PART
-LRB-	O
C	O
-RRB-	O
through	RPOS
well	O
as	O
stator	PART
is	O
pulled	O
from	O
housing	PART
0	O
It	O
may	O
be	O
necessary	O
to	O
push	OPER
on	O
grommet	PART
with	O
a	O
blunt	TOOL
instrument	TOOL
to	O
unseat	OPER
it	O
from	O
the	O
housing	PART
-LRB-	O
See	O
Fig.	O
21	O
-RRB-	O
0	O
To	O
remove	OPER
field	PART
coil	PART
and	O
support	PART
-LRB-	O
9	O
-RRB-	O
from	O
rectifier	PART
end	O
housing	PART
,	O
-LRB-	O
See	O
Fig.	O
22	O
-RRB-	O
remove	OPER
4	O
field	PART
coil	PART
and	O
support	PART
attaching	O
screws	PART
-LRB-	O
221	O
-RRB-	O
0	O
Lift	OPER
coil	PART
and	O
support	PART
from	O
housing	PART
,	O
while	O
guiding	O
field	PART
leads	PART
through	RPOS
hole	O
0	O
To	O
remove	OPER
rectifier	PART
end	PART
bearing	PART
-LRB-	O
2	O
-RRB-	O
from	O
RE	O
housing	PART
-LRB-	O
1	O
-RRB-	O
,	O
-LRB-	O
See	O
Fig.	O
23	O
-RRB-	O
use	O
small	O
screwdriver	TOOL
at	O
slot	O
to	O
pry	OPER
plug	PART
-LRB-	O
222	O
-RRB-	O
from	O
housing	PART
0	O
NOTICE	O
:	O
Do	O
not	O
drive	O
bearing	PART
out	O
with	O
hammer	TOOL
or	O
other	O
tool	O
0	O
Use	O
arbor	TOOL
press	TOOL
to	O
push	OPER
bearing	PART
from	O
housing	PART
0	O
Wipe	OPER
excess	O
grease	PART
from	O
bearing	PART
well	O
,	O
then	O
press	OPER
bearing	PART
through	RPOS
to	O
inside	RPOS
of	O
housing	PART
0	O
If	O
bearing	PART
inner	RPOS
race	O
-LRB-	O
3	O
-RRB-	O
appears	O
to	O
be	O
worn	O
or	O
rough	O
,	O
remove	OPER
from	O
rotor	PART
shaft	PART
with	O
a	O
suitable	O
puller	TOOL
0	O
To	O
replace	OPER
rotor	PART
-LRB-	O
10	O
-RRB-	O
or	O
drive	O
end	O
bearing	PART
-LRB-	O
5	O
-RRB-	O
,	O
-LRB-	O
See	O
Fig.	O
24	O
-RRB-	O
remove	OPER
4	O
bearing	PART
retainer	PART
attachment	PART
screws	PART
-LRB-	O
214	O
-RRB-	O
from	O
outside	RPOS
of	O
housing	PART
-LRB-	O
4	O
-RRB-	O
0	O
Lift	OPER
rotor	PART
with	O
bearing	PART
from	O
housing	PART
,	O
then	O
pull	OPER
bearing	PART
off	O
of	O
rotor	PART
shaft	PART
0	O
If	O
inside	RPOS
collar	PART
-LRB-	O
215	O
-RRB-	O
appears	O
rough	O
or	O
damaged	O
,	O
pull	OPER
collar	PART
from	O
shaft	PART
0	O
NOTICE	O
:	O
Do	O
not	O
drive	O
mounting	O
hinge	PART
bushing	PART
from	O
lug	PART
on	O
rectifier	PART
end	O
housing	PART
with	O
a	O
hammer	TOOL
or	O
other	O
tool	O
0	O
Use	O
arbor	TOOL
press	TOOL
or	O
vise	O
to	O
remove	OPER
and	O
replace	OPER
bushing	PART
0	O
To	O
remove	OPER
mounting	O
hinge	PART
bushing	PART
-LRB-	O
17	O
-RRB-	O
from	O
lug	PART
on	O
rectifier	PART
end	O
housing	PART
-LRB-	O
1	O
-RRB-	O
,	O
Press	OPER
bushing	PART
from	O
housing	PART
using	O
arbor	TOOL
press	TOOL
with	O
suitable	O
tool	O
0	O
ALTERNATOR	PART
ASSEMBLY	OPER
OF	O
DE	O
FRAME	PART
AND	O
ROTOR	PART
INSTALL	O
OR	O
CONNECT	O
Press	OPER
inner	RPOS
race	PART
for	O
rectifier	PART
end	PART
bearing	PART
-LRB-	O
3	O
-RRB-	O
onto	RPOS
short	O
end	O
of	O
rotor	PART
shaft	PART
0	O
Stop	O
when	O
race	O
is	O
3,7	O
mm	O
-LRB-	O
0,15	O
in	O
0	O
-RRB-	O
above	O
end	O
of	O
shaft	PART
-LRB-	O
See	O
Fig.	O
25	O
-RRB-	O
0	O
Press	OPER
inside	RPOS
collar	PART
-LRB-	O
215	O
-RRB-	O
onto	RPOS
rotor	PART
shaft	PART
until	O
collar	PART
is	O
against	RPOS
shoulder	PART
on	O
rotor	PART
-LRB-	O
10	O
-RRB-	O
0	O
Place	OPER
retainer	PART
plate	PART
-LRB-	O
16	O
-RRB-	O
onto	RPOS
collar	PART
-LRB-	O
flanged	O
side	RPOS
of	O
retainer	PART
will	O
face	O
away	O
from	O
rotor	PART
,	O
toward	RPOS
bearing	PART
-RRB-	O
0	O
Using	O
open	O
tube	PART
that	O
bears	PART
only	O
on	O
inner	RPOS
race	PART
of	O
bearing	PART
,	O
press	OPER
new	O
DE	O
bearing	PART
-LRB-	O
5	O
-RRB-	O
onto	RPOS
rotor	PART
shaft	PART
until	O
bearing	PART
is	O
against	RPOS
collar	PART
0	O
Insert	OPER
bearing	PART
-LRB-	O
5	O
-RRB-	O
-LRB-	O
on	O
rotor	PART
shaft	PART
-RRB-	O
into	RPOS
bearing	PART
well	O
in	O
drive	O
end	O
frame	PART
-LRB-	O
4	O
-RRB-	O
0	O
-LRB-	O
See	O
Fig.	O
26	O
-RRB-	O
Bearing	PART
will	O
be	O
a	O
snug	O
fit	O
,	O
but	O
should	O
slip	O
in	O
easily	O
when	O
properly	O
aligned	O
0	O
Lubricate	OPER
outside	RPOS
of	O
bearing	PART
very	O
lightly	O
with	O
ball	PART
and	O
roller	PART
bearing	PART
lubricant	PART
-LRB-	O
1948791	O
-RRB-	O
if	O
necessary	O
to	O
facilitate	O
assembly	OPER
0	O
Hold	OPER
drive	PART
end	PART
assembly	PART
with	O
long	O
end	O
of	O
rotor	PART
shaft	PART
down	RPOS
so	O
that	O
bearing	PART
retainer	PART
plate	PART
-LRB-	O
16	O
-RRB-	O
falls	O
against	RPOS
housing	PART
,	O
then	O
align	OPER
retainer	PART
with	O
screw	PART
holes	PART
0	O
-LRB-	O
See	O
Fig.	O
26	O
-RRB-	O
Start	O
each	O
of	O
the	O
four	O
retainer	PART
attaching	O
screws	PART
-LRB-	O
214	O
-RRB-	O
,	O
then	O
tighten	OPER
screws	PART
gradually	O
in	O
sequence	O
to	O
pull	OPER
retainer	PART
squarely	O
against	RPOS
bearing	PART
0	O
TIGHTEN	PROP
Bearing	PART
retainer	PART
attaching	O
screws	PART
-LRB-	O
214	O
-RRB-	O
to	O
5	O
N.m	O
-LRB-	O
45	O
lb	O
0	O
in	O
0	O
-RRB-	O
0	O
IMPORTANT	O
To	O
allow	O
access	O
for	O
later	O
installation	O
of	O
thru	O
bolts	PART
-LRB-	O
213	O
-RRB-	O
,	O
do	O
not	O
assemble	O
fan	PART
and	O
pulley	PART
to	O
drive	PART
end	PART
assembly	PART
at	O
this	O
time	O
0	O
ASSEMBLY	OPER
OF	O
RECTIFIER	PART
END	PART
HOUSING	PART
AND	O
COMPONENTS	O
INSTALL	OPER
OR	O
CONNECT	OPER
Lightly	O
lubricate	OPER
outside	RPOS
surface	O
of	O
hinge	PART
bushing	PART
-LRB-	O
17	O
-RRB-	O
0	O
Press	OPER
hinge	PART
bushing	PART
into	RPOS
hole	O
in	O
lug	PART
on	O
rectifier	PART
end	PART
housing	PART
-LRB-	O
1	O
-RRB-	O
0	O
Install	OPER
bushing	PART
flush	O
with	O
inside	RPOS
of	O
lug	PART
to	O
allow	O
maximum	O
distance	O
between	RPOS
two	O
hinge	PART
lugs	PART
for	O
mounting	O
0	O
Final	O
position	O
of	O
hinge	PART
bushing	PART
will	O
be	O
adjusted	O
during	O
mounting	O
-LRB-	O
See	O
Fig.	O
27	O
-RRB-	O
0	O
Position	OPER
new	O
bearing	PART
-LRB-	O
2	O
-RRB-	O
into	RPOS
rectifier	PART
end	PART
housing	PART
-LRB-	O
1	O
-RRB-	O
with	O
seal	PART
toward	RPOS
rotor	PART
assembly	PART
-LRB-	O
10	O
-RRB-	O
as	O
assembled	O
0	O
Press	OPER
bearing	PART
outer	RPOS
race	PART
into	RPOS
housing	PART
center	RPOS
hole	O
until	O
flush	O
with	O
machined	O
face	O
inside	RPOS
housing	PART
0	O
-LRB-	O
See	O
Fig.	O
28	O
-RRB-	O
Push	OPER
plug	PART
-LRB-	O
222	O
-RRB-	O
into	RPOS
end	RPOS
of	O
housing	PART
until	O
outside	RPOS
edges	O
are	O
flush	O
with	O
edge	O
of	O
RE	O
housing	PART
0	O
Add	OPER
ball	PART
and	O
roller	PART
bearing	PART
lubricant	PART
-LRB-	O
1948791	O
-RRB-	O
until	O
cavity	O
between	O
plug	PART
-LRB-	O
222	O
-RRB-	O
and	O
bearing	PART
outer	RPOS
race	PART
-LRB-	O
2	O
-RRB-	O
is	O
about	O
half	O
full	O
,	O
placing	OPER
grease	PART
so	O
that	O
it	O
touches	O
the	O
edge	O
of	O
the	O
bearing	PART
outer	RPOS
race	PART
in	O
several	O
places	O
around	O
the	O
outside	RPOS
of	O
the	O
bearing	PART
0	O
Cover	PART
opening	O
with	O
tape	PART
to	O
prevent	O
contamination	O
0	O
Turn	OPER
leads	O
so	O
that	O
they	O
will	O
be	O
properly	O
positioned	O
after	O
installation	OPER
0	O
-LRB-	O
See	O
Fig.	O
29	O
-RRB-	O
Place	OPER
field	PART
coil	PART
and	O
support	PART
-LRB-	O
9	O
-RRB-	O
into	RPOS
rectifier	PART
end	PART
housing	PART
-LRB-	O
1	O
-RRB-	O
,	O
guiding	O
leads	PART
through	RPOS
hole	PART
into	RPOS
electronics	PART
compartment	PART
and	O
aligning	OPER
mounting	PART
holes	PART
in	O
support	PART
with	O
screw	PART
holes	O
in	O
rectifier	PART
housing	PART
0	O
Ensure	O
leads	PART
do	O
not	O
touch	O
housing	PART
0	O
Install	OPER
4	O
field	PART
coil	PART
and	O
support	PART
attachment	PART
screws	PART
-LRB-	O
221	O
-RRB-	O
-LRB-	O
3	O
screws	PART
used	O
in	O
early	O
production	O
-RRB-	O
0	O
TIGHTEN	OPER
Field	PART
coil	PART
and	O
support	PART
attachment	PART
screws	PART
-LRB-	O
217	O
-RRB-	O
to	O
6,2	O
N.m	O
-LRB-	O
55	O
lb	O
0	O
in	O
0	O
-RRB-	O
0	O
INSTALL	OPER
OR	O
CONNECT	OPER
NOTICE	O
:	O
Handle	O
stator	PART
with	O
care	O
to	O
avoid	O
bending	O
windings	PART
or	O
breaking	O
varnish	PART
insulation	PART
on	O
windings	PART
0	O
If	O
windings	PART
are	O
damaged	O
before	O
or	O
during	O
installation	OPER
,	O
they	O
may	O
become	O
shorted	O
and	O
cause	O
reduced	O
alternator	PART
output	O
0	O
Stator	PART
must	O
be	O
installed	O
before	O
rectifier	PART
0	O
Straighten	OPER
stator	PART
leads	PART
-LRB-	O
B	O
-RRB-	O
to	O
ease	O
installation	O
0	O
Lubricate	OPER
grommet	PART
-LRB-	O
C	O
-RRB-	O
on	O
stator	PART
leads	PART
lightly	O
with	O
petroleum	PART
jelly	PART
0	O
Welded	O
junction	PART
connector	PART
on	O
some	O
stators	PART
must	O
be	O
positioned	O
straight	RPOS
up	O
from	O
windings	PART
to	O
prevent	O
grounding	O
to	O
housing	PART
or	O
rotor	PART
when	O
alternator	PART
is	O
assembled	OPER
0	O
Straighten	OPER
stator	PART
lead	PART
wires	PART
all	O
the	O
way	O
to	O
the	O
windings	PART
and	O
insert	OPER
through	RPOS
well	O
in	O
housing	PART
into	O
electronics	PART
compartment	PART
-LRB-	O
See	O
Fig.	O
30	O
-RRB-	O
0	O
Align	OPER
thru	O
bolt	PART
holes	O
in	O
stator	PART
-LRB-	O
11	O
-RRB-	O
with	O
those	O
in	O
RE	O
housing	PART
-LRB-	O
1	O
-RRB-	O
0	O
Push	OPER
stator	PART
into	RPOS
housing	PART
far	O
enough	O
to	O
hold	O
it	O
in	O
place	O
,	O
being	O
sure	O
grommet	PART
-LRB-	O
C	O
-RRB-	O
on	O
wires	PART
is	O
inserted	O
into	RPOS
well	O
in	O
housing	PART
at	O
the	O
same	O
time	O
0	O
Stator	PART
lead	PART
wires	PART
should	O
be	O
stiff	O
enough	O
to	O
push	OPER
grommet	PART
into	RPOS
well	O
as	O
stator	PART
is	O
installed	O
-LRB-	O
if	O
not	O
,	O
carefully	O
push	OPER
on	O
grommet	PART
with	O
a	O
blunt	TOOL
instrument	TOOL
to	O
seat	PART
it	O
in	O
the	O
well	O
-RRB-	O
0	O
The	O
stator	PART
must	O
be	O
fully	O
seated	RPOS
in	O
housing	PART
at	O
this	O
time	O
0	O
Note	O
:	O
If	O
necessary	O
,	O
place	OPER
wood	PART
blocks	PART
on	O
opposite	RPOS
corners	O
of	O
the	O
stator	PART
frame	PART
and	O
use	O
arbor	TOOL
press	TOOL
-LRB-	O
or	O
tap	TOOL
blocks	TOOL
with	O
hammer	TOOL
-RRB-	O
to	O
seat	O
stator	PART
frame	PART
against	RPOS
rectifier	PART
end	PART
housing	PART
0	O
Do	O
not	O
push	OPER
against	RPOS
windings	PART
!	O
Rectifier	PART
bridge	PART
-LRB-	O
8	O
-RRB-	O
to	O
RE	O
housing	PART
-LRB-	O
1	O
-RRB-	O
0	O
Install	OPER
one	O
rectifier	PART
bridge	PART
attaching	O
screw	PART
-LRB-	O
224	O
-RRB-	O
through	RPOS
grounded	O
heat	PART
sink	PART
into	RPOS
RE	O
housing	PART
0	O
-LRB-	O
Fig.	O
31	O
-RRB-	O
Finger	O
tighten	PROP
0	O
Capacitor	PART
-LRB-	O
12	O
-RRB-	O
to	O
holes	O
in	O
end	O
of	O
rectifier	PART
bridge	PART
-LRB-	O
8	O
-RRB-	O
-LRB-	O
Fig.	O
32	O
-RRB-	O
Install	OPER
ground	PART
screw	PART
-LRB-	O
224	O
-RRB-	O
through	RPOS
capacitor	PART
-LRB-	O
12	O
-RRB-	O
,	O
grounded	O
heat	PART
sink	PART
,	O
and	OPER
into	RPOS
RE	O
housing	PART
0	O
Finger	PART
tighten	PROP
0	O
Output	PART
strap	PART
-LRB-	O
186	O
-RRB-	O
over	O
insulated	PROP
rectifier	PART
and	O
capacitor	PART
holes	O
0	O
-LRB-	O
If	O
new	O
output	PART
terminal	PART
assembly	PART
,	O
install	OPER
per	O
instructions	O
in	O
package	O
0	O
-RRB-	O
Insulated	PROP
capacitor	PART
attaching	O
screw	PART
-LRB-	O
226	O
-RRB-	O
,	O
through	RPOS
output	PART
strap	PART
-LRB-	O
186	O
-RRB-	O
,	O
